DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,A_WS,A_POWER,YD15
2022/8/8 5:00,3.7,9869.481045,20,11,89,825,,,
2022/8/8 5:15,3.6,9708.030568,21,11,89,825,,,
2022/8/8 5:30,3.5,9513.355878,22,11.1,88,825,,,
2022/8/8 5:45,3.5,9559.867122,22,11.3,88,825,,,
2022/8/8 6:00,3.5,9742.099242,22,11.4,87,825,,,
2022/8/8 6:15,3.4,9564.323535,23,11.8,86,825,,,
2022/8/8 6:30,3.2,9526.050265,22,12.4,84,825,,,
2022/8/8 6:45,3.1,9808.383221,22,13,81,826,,,
2022/8/8 7:00,3,9788.251851,21,13.6,79,826,,,
2022/8/8 7:15,2.8,9871.923952,23,14.1,76,826,,,
2022/8/8 7:30,2.6,9547.864225,23,14.6,73,826,,,
2022/8/8 7:45,2.4,9511.924446,22,15.1,69,826,,,
2022/8/8 8:00,2.2,9875.496834,22,15.6,66,826,,,
2022/8/8 8:15,2,9559.90817,20,16,63,826,,,
2022/8/8 8:30,2,9611.53823,20,16.4,61,826,,,
2022/8/8 8:45,2,9669.845643,20,16.7,58,826,,,
2022/8/8 9:00,2,9748.256351,20,17.1,56,826,,,
2022/8/8 9:15,2,9761.115985,20,17.5,54,826,,,
2022/8/8 9:30,1.9,9558.731446,18,17.8,53,826,,,
2022/8/8 9:45,1.9,9583.309989,16,18.2,52,826,,,
2022/8/8 10:00,1.7,9865.308791,13,18.5,51,826,,,
2022/8/8 10:15,1.7,9640.159993,10,18.9,50,826,,,
2022/8/8 10:30,1.7,9894.769321,7,19.2,49,826,,,
2022/8/8 10:45,1.7,9861.538329,3,19.5,48,826,,,
2022/8/8 11:00,1.7,9524.176451,0,19.8,47,826,,,
2022/8/8 11:15,1.7,9886.420812,357,20.1,46,826,,,
2022/8/8 11:30,1.7,9794.542664,350,20.4,45,826,,,
2022/8/8 11:45,1.7,9814.421674,339,20.7,44,826,,,
2022/8/8 12:00,1.8,9879.058039,333,21,43,826,,,
2022/8/8 12:15,1.8,9699.740519,331,21.2,43,826,,,
2022/8/8 12:30,1.9,9533.435546,328,21.4,42,826,,,
2022/8/8 12:45,1.9,9815.203328,325,21.5,41,826,,,
2022/8/8 13:00,2,9658.568104,323,21.7,40,826,,,
2022/8/8 13:15,2.1,9785.921584,321,21.9,39,826,,,
2022/8/8 13:30,2.1,9661.585498,319,22,38,826,,,
2022/8/8 13:45,2.2,9815.644523,317,22.1,38,825,,,
2022/8/8 14:00,2.3,9591.784228,315,22.2,37,825,,,
2022/8/8 14:15,2.3,9868.157673,315,22.2,37,825,,,
2022/8/8 14:30,2.4,9516.83007,315,22.3,36,825,,,
2022/8/8 14:45,2.4,9640.419117,315,22.3,36,825,,,
2022/8/8 15:00,2.5,9647.965733,315,22.4,35,825,,,
2022/8/8 15:15,2.5,9549.167598,315,22.4,35,825,,,
2022/8/8 15:30,2.5,9521.369758,318,22.3,35,825,,,
2022/8/8 15:45,2.6,9537.440264,320,22.3,36,825,,,
2022/8/8 16:00,2.6,9590.796145,323,22.2,36,825,,,
2022/8/8 16:15,2.6,9599.072973,323,22.1,36,825,,,
2022/8/8 16:30,2.6,9585.47784,324,21.9,37,825,,,
2022/8/8 16:45,2.5,9624.403706,326,21.8,37,825,,,
2022/8/8 17:00,2.5,9834.114798,328,21.6,38,825,,,
2022/8/8 17:15,2.5,9663.954783,328,21.3,40,825,,,
2022/8/8 17:30,2.4,9844.513693,330,21,43,825,,,
2022/8/8 17:45,2.4,9597.03967,332,20.6,46,825,,,
2022/8/8 18:00,2.3,9622.841415,335,20.3,49,825,,,
2022/8/8 18:15,2.2,9573.543562,339,19.8,52,825,,,
2022/8/8 18:30,2.1,9591.046839,343,19.3,54,825,,,
2022/8/8 18:45,2,9807.397048,345,18.7,56,825,,,
2022/8/8 19:00,1.8,9586.160605,351,18.2,58,825,,,
2022/8/8 19:15,1.6,9629.642495,353,17.7,59,825,,,
2022/8/8 19:30,1.5,9588.074691,356,17.2,59,825,,,
2022/8/8 19:45,1.3,9600.940884,356,16.8,60,825,,,
2022/8/8 20:00,1.2,9684.021576,0,16.3,60,825,,,
2022/8/8 20:15,1.1,9683.652092,0,16,60,825,,,
2022/8/8 20:30,1.1,9590.117897,0,15.8,61,825,,,
2022/8/8 20:45,1,9607.325986,0,15.5,62,826,,,
2022/8/8 21:00,1,9704.621672,0,15.3,63,826,,,
2022/8/8 21:15,1,9641.959864,354,15,64,826,,,
2022/8/8 21:30,0.9,9524.40279,347,14.5,65,826,,,
2022/8/8 21:45,0.9,9535.416701,339,14.1,67,826,,,
2022/8/8 22:00,0.8,9557.780603,330,13.6,68,826,,,
2022/8/8 22:15,0.8,9727.977753,330,13.3,69,826,,,
2022/8/8 22:30,0.8,9598.391369,330,13.1,70,826,,,
2022/8/8 22:45,0.8,9744.454712,330,13,70,826,,,
2022/8/8 23:00,0.8,9850.975483,330,12.8,71,826,,,
2022/8/8 23:15,0.7,9655.254722,333,12.7,71,826,,,
2022/8/8 23:30,0.5,9518.594995,338,12.6,71,826,,,
2022/8/8 23:45,0.4,9694.234026,0,12.5,70,826,,,
2022/8/9 0:00,1.9,9657.823865,28,12.9,66,825,,,
2022/8/9 0:15,1.8,9772.936384,29,12.7,66,825,,,
2022/8/9 0:30,1.7,9783.595215,31,12.5,66,825,,,
2022/8/9 0:45,1.6,9639.852766,35,12.4,67,825,,,
2022/8/9 1:00,1.5,9615.002867,37,12.2,67,825,,,
2022/8/9 1:15,1.4,9706.000421,45,12,67,825,,,
2022/8/9 1:30,1.4,9711.358816,51,11.8,67,825,,,
2022/8/9 1:45,1.4,9725.598297,56,11.7,68,825,,,
2022/8/9 2:00,1.5,9759.054882,62,11.5,68,825,,,
2022/8/9 2:15,1.4,9840.353274,65,11.3,68,825,,,
2022/8/9 2:30,1.3,9675.871628,67,11.2,68,825,,,
2022/8/9 2:45,1.3,9591.449384,72,11.1,68,824,,,
2022/8/9 3:00,1.1,9761.852838,75,11,68,824,,,
2022/8/9 3:15,1,9598.338779,73,10.9,68,824,,,
2022/8/9 3:30,0.8,9837.919555,76,10.8,68,824,,,
2022/8/9 3:45,0.5,9811.290576,79,10.7,68,824,,,
2022/8/9 4:00,0.3,9567.85771,90,10.6,68,824,,,
2022/8/9 4:15,0.1,9752.652602,90,10.5,68,824,,,
2022/8/9 4:30,0,9589.239704,0,10.4,68,824,,,
2022/8/9 4:45,0.3,9794.84231,270,10.4,68,824,,,
2022/8/9 5:00,0.5,9826.376835,270,10.3,68,824,,,
2022/8/9 5:15,0.7,9584.381553,278,10.5,68,824,,,
2022/8/9 5:30,0.8,9727.00377,284,10.9,67,824,,,
2022/8/9 5:45,1,9627.81422,287,11.3,67,824,,,
2022/8/9 6:00,1.2,9583.837875,290,11.7,66,824,,,
2022/8/9 6:15,1.4,9766.89698,291,12.2,66,824,,,
2022/8/9 6:30,1.5,9813.516751,286,12.8,66,824,,,
2022/8/9 6:45,1.6,9722.64379,281,13.3,67,824,,,
2022/8/9 7:00,1.7,9790.091811,277,13.9,67,824,,,
2022/8/9 7:15,1.8,9801.061919,276,14.6,66,824,,,
2022/8/9 7:30,1.8,9670.950813,276,15.4,64,824,,,
2022/8/9 7:45,1.8,9657.977263,276,16.1,63,825,,,
2022/8/9 8:00,1.8,9834.777756,276,16.9,61,825,,,
2022/8/9 8:15,1.7,9697.262279,277,17.6,58,825,,,
2022/8/9 8:30,1.5,9794.266252,281,18.2,55,825,,,
2022/8/9 8:45,1.4,9638.912949,287,18.8,52,825,,,
2022/8/9 9:00,1.2,9707.427021,294,19.4,49,825,2.6,385,385
2022/8/9 9:15,1.1,9530.448317,304,20,46,825,2.7,130,130
2022/8/9 9:30,1.1,9700.428744,319,20.5,44,825,2.5,276,276
2022/8/9 9:45,1.1,9854.515284,333,21,42,825,2.5,338,338
2022/8/9 10:00,1.2,9804.253281,346,21.5,40,825,2.5,72,72
2022/8/9 10:15,1.3,9657.673246,351,21.9,39,825,2.5,288,288
2022/8/9 10:30,1.2,9632.613644,355,22.2,38,825,2.8,486,486
2022/8/9 10:45,1.1,9592.221434,0,22.5,37,824,2.7,1822,1822
2022/8/9 11:00,1,9521.470283,0,22.8,36,824,3.1,2693,2693
2022/8/9 11:15,0.8,9579.541767,0,23,36,824,3.7,4706,4706
2022/8/9 11:30,0.7,9804.295684,0,23.2,36,824,3.7,4607,4607
2022/8/9 11:45,0.6,9886.500371,0,23.4,35,824,4.2,9330,9330
2022/8/9 12:00,0.5,9731.498038,349,23.6,35,824,4.3,8462,8462
2022/8/9 12:15,0.4,9595.532037,333,23.8,35,824,4.6,9245,9245
2022/8/9 12:30,0.6,9723.953971,315,24,35,824,4.3,8329,8329
2022/8/9 12:45,0.6,9643.487721,301,24.2,34,823,4.1,8726,8726
2022/8/9 13:00,0.8,9570.563099,293,24.4,34,823,3.6,5108,5108
2022/8/9 13:15,1,9620.330252,294,24.6,34,823,3.4,2928,2928
2022/8/9 13:30,1.1,9574.579517,297,24.7,33,823,3.5,3939,3939
2022/8/9 13:45,1.3,9846.307921,299,24.8,33,823,2.8,1337,1337
2022/8/9 14:00,1.4,9717.967742,300,24.9,32,823,2.9,1415,1415
2022/8/9 14:15,1.5,9830.118038,302,25,32,823,2.8,348,348
2022/8/9 14:30,1.6,9697.254463,297,25,32,823,2.8,724,724
2022/8/9 14:45,1.7,9755.408475,295,24.9,32,822,3,1543,1543
2022/8/9 15:00,1.7,9754.697829,291,24.9,32,822,3.3,2933,2933
2022/8/9 15:15,1.8,9782.178364,289,24.8,32,822,3.2,2636,2636
2022/8/9 15:30,1.9,9576.77914,286,24.7,33,822,3.6,3260,3260
2022/8/9 15:45,1.8,9794.469475,283,24.5,33,822,3.7,4803,4803
2022/8/9 16:00,1.9,9708.0583,279,24.4,34,822,3.7,3834,3834
2022/8/9 16:15,1.9,9562.236787,276,24.2,35,822,3.8,5550,5550
2022/8/9 16:30,1.8,9697.655251,273,24.1,36,822,4,6899,6899
2022/8/9 16:45,1.8,9651.314814,273,23.9,37,822,4.2,7965,7965
2022/8/9 17:00,1.7,9587.669951,270,23.8,38,822,3.6,4500,4500
2022/8/9 17:15,1.7,9849.630188,267,23.5,40,822,3.2,3269,3269
2022/8/9 17:30,1.7,9518.690405,257,23.1,44,822,2.8,1338,1338
2022/8/9 17:45,1.8,9588.739595,243,22.6,47,823,2.3,300,300
2022/8/9 18:00,1.9,9748.430625,235,22.2,51,823,1.8,67,67
2022/8/9 18:15,2.3,9726.69642,229,21.7,54,823,2.2,95,95
2022/8/9 18:30,2.7,9828.071276,225,21,56,823,2.2,178,178
2022/8/9 18:45,3.3,9644.281899,223,20.3,57,823,2.2,223,223
2022/8/9 19:00,3.7,9677.938574,221,19.6,59,823,2.2,211,211
2022/8/9 19:15,4,9615.703724,221,19,61,823,2.6,399,399
2022/8/9 19:30,4,9675.959793,223,18.5,63,823,2.8,958,958
2022/8/9 19:45,4,9552.705021,225,18,66,823,2.9,1671,1671
2022/8/9 20:00,4,9831.39512,227,17.5,68,823,2.9,1625,1625
2022/8/9 20:15,3.8,9828.189603,230,17,70,823,3.1,2285,2285
2022/8/9 20:30,3.4,9802.498548,232,16.6,72,823,3.3,2629,2629
2022/8/9 20:45,3,9774.319709,233,16.2,73,823,3.3,2953,2953
2022/8/9 21:00,2.7,9538.148354,236,15.8,75,823,3.4,3377,3377
2022/8/9 21:15,2.5,9881.75488,238,15.4,77,823,3.7,4753,4753
2022/8/9 21:30,2.5,9657.569027,238,15.1,78,823,3.5,4326,4326
2022/8/9 21:45,2.5,9668.264208,236,14.8,80,823,3.5,4860,4860
2022/8/9 22:00,2.5,9716.809255,236,14.5,81,823,3.7,5575,5575
2022/8/9 22:15,2.6,9686.159036,239,14.2,82,823,3.8,6156,6156
2022/8/9 22:30,2.5,9576.727882,244,14,82,823,3.9,7806,7806
2022/8/9 22:45,2.5,9640.473272,252,13.9,83,823,4,7829,7829
2022/8/9 23:00,2.6,9592.265886,257,13.7,83,823,3.8,7652,7652
2022/8/9 23:15,2.7,9535.989092,262,13.5,83,823,3.7,7816,7816
2022/8/9 23:30,2.8,9583.453758,266,13.3,83,823,3.7,8159,8159
2022/8/9 23:45,3,9629.305299,270,13.2,84,823,4,9598,9598
2022/8/10 0:00,2.5,9752.682089,254,13.1,80,824,3.9,10229,10229
2022/8/10 0:15,2.5,9773.773566,256,13,80,824,4.3,12165,12165
2022/8/10 0:30,2.5,9690.178597,261,12.9,80,824,4.6,13124,13124
2022/8/10 0:45,2.5,9517.859427,263,12.7,81,824,4.8,14711,14711
2022/8/10 1:00,2.6,9689.121516,268,12.6,81,824,4.4,12849,12849
2022/8/10 1:15,2.6,9795.492112,270,12.4,81,824,4.8,14326,14326
2022/8/10 1:30,2.6,9847.988043,270,12.3,81,824,4.8,14006,14006
2022/8/10 1:45,2.6,9815.535836,270,12.2,80,823,5.2,17637,17637
2022/8/10 2:00,2.6,9699.881709,272,12.1,80,823,5.7,20207,20207
2022/8/10 2:15,2.6,9640.632303,272,11.9,80,823,5.4,19553,19553
2022/8/10 2:30,2.7,9566.675514,272,11.8,80,823,5,17467,17467
2022/8/10 2:45,2.7,9615.635979,272,11.7,81,823,4.9,15620,15620
2022/8/10 3:00,2.8,9548.325051,272,11.6,81,823,5.3,19410,19410
2022/8/10 3:15,2.8,9728.328644,272,11.5,81,823,5.6,20916,20916
2022/8/10 3:30,2.8,9763.31645,272,11.4,81,823,5.7,22535,22535
2022/8/10 3:45,2.7,9777.758565,272,11.3,80,823,6.1,27152,27152
2022/8/10 4:00,2.7,9621.604626,272,11.2,80,823,6.4,28408,28408
2022/8/10 4:15,2.7,9745.720449,272,11.2,80,823,5.9,24978,24978
2022/8/10 4:30,2.7,9870.720545,270,11.1,80,823,5.7,22065,22065
2022/8/10 4:45,2.6,9780.933749,270,11,80,823,5.7,21923,21923
2022/8/10 5:00,2.6,9867.560603,270,10.9,80,823,6.3,25941,25941
2022/8/10 5:15,2.6,9574.501339,268,11,80,823,6.3,26256,26256
2022/8/10 5:30,2.7,9739.614803,266,11.2,79,823,6,23934,23934
2022/8/10 5:45,2.7,9751.165333,264,11.5,78,823,6.1,26079,26079
2022/8/10 6:00,2.8,9898.246977,262,11.7,77,823,6.1,23215,23215
2022/8/10 6:15,2.8,9895.458536,262,12.3,76,823,5.7,22613,22613
2022/8/10 6:30,2.9,9535.632063,262,13.2,75,823,6.1,23474,23474
2022/8/10 6:45,3,9893.630414,262,14.1,73,823,5,16594,16594
2022/8/10 7:00,3.1,9833.912563,263,15,72,823,4.6,12460,12460
2022/8/10 7:15,3.1,9667.569003,263,16,70,823,4.8,14052,14052
2022/8/10 7:30,3.1,9794.204275,263,17,67,823,4.3,10175,10175
2022/8/10 7:45,3,9793.019721,262,17.9,65,823,3.5,6962,6962
2022/8/10 8:00,3,9805.717116,262,18.9,62,823,3.5,5569,5569
2022/8/10 8:15,2.9,9768.207651,262,19.7,59,823,3.5,5470,5470
2022/8/10 8:30,2.8,9511.229311,260,20.4,56,823,4,7208,7208
2022/8/10 8:45,2.7,9754.302392,257,21.1,53,823,4.6,11867,11867
2022/8/10 9:00,2.6,9713.545493,254,21.8,50,823,5,15404,15404
2022/8/10 9:15,2.6,9805.636247,254,22.3,47,823,5.4,18680,18680
2022/8/10 9:30,2.8,9709.774565,253,22.7,45,823,5.7,21240,21240
2022/8/10 9:45,3.1,9617.624732,253,23.1,43,823,5.5,18083,18083
2022/8/10 10:00,3.4,9550.989805,253,23.5,41,823,4.9,14459,14459
2022/8/10 10:15,3.4,9654.17989,253,23.8,40,823,5,13605,13605
2022/8/10 10:30,3.4,9773.100271,253,24.1,39,823,4.9,11920,11920
2022/8/10 10:45,3.4,9867.103394,253,24.4,38,823,4.6,11162,11162
2022/8/10 11:00,3.4,9510.901528,253,24.7,37,823,4.1,6572,6572
2022/8/10 11:15,3.4,9516.361151,253,24.9,37,823,4.1,6477,6477
2022/8/10 11:30,3.3,9607.929757,250,25.1,37,823,3.8,5157,5157
2022/8/10 11:45,3.2,9723.949071,250,25.2,36,823,3.9,5806,5806
2022/8/10 12:00,3.1,10458.08485,248,25.4,36,823,4.7,9874,9874
2022/8/10 12:15,3,11052.02424,247,25.6,36,823,5,14472,14472
2022/8/10 12:30,3.1,11756.19879,245,25.8,36,823,5.3,14665,14665
2022/8/10 12:45,3,12459.42303,244,25.9,35,822,5.1,13051,13051
2022/8/10 13:00,3,13163.59758,243,26.1,35,822,5.6,17856,17856
2022/8/10 13:15,3,13702.41939,243,26.3,35,822,6.1,22594,22594
2022/8/10 13:30,3.1,14076.83879,243,26.4,34,822,6.1,21993,21993
2022/8/10 13:45,3.1,14450.30788,243,26.5,34,821,7.1,33404,33404
2022/8/10 14:00,3.2,14824.72727,244,26.6,33,821,6.6,25263,25263
2022/8/10 14:15,3.2,15113.61939,244,26.7,33,821,6.4,26523,26523
2022/8/10 14:30,3.3,15316.03394,245,26.7,33,821,6.5,26944,26944
2022/8/10 14:45,3.4,15518.44848,246,26.7,32,821,6.2,23541,23541
2022/8/10 15:00,3.5,15720.86303,246,26.7,32,821,6.7,26781,26781
2022/8/10 15:15,3.5,15854.85576,246,26.6,32,821,6,22438,22438
2022/8/10 15:30,3.4,15918.52606,244,26.4,33,821,6,22428,22428
2022/8/10 15:45,3.4,15983.14667,243,26.3,33,821,5.2,15629,15629
2022/8/10 16:00,3.3,16046.81697,241,26.1,34,821,5.5,19401,19401
2022/8/10 16:15,3.3,16116.18909,237,25.9,35,821,5.2,13552,13552
2022/8/10 16:30,3.4,16190.31273,232,25.7,36,821,5.5,18709,18709
2022/8/10 16:45,3.6,16265.38667,226,25.4,37,820,5.4,16140,16140
2022/8/10 17:00,3.8,16339.5103,222,25.2,38,820,4.8,10635,10635
2022/8/10 17:15,4,16645.50788,217,24.8,39,820,4.2,8056,8056
2022/8/10 17:30,4.3,17182.42909,214,24.3,42,820,4.1,7575,7575
2022/8/10 17:45,4.7,17719.3503,212,23.8,44,821,4.5,9375,9375
2022/8/10 18:00,5.1,18256.27152,210,23.3,47,821,4.3,8118,8118
2022/8/10 18:15,5.4,18868.26667,209,22.7,49,821,4.1,7363,7363
2022/8/10 18:30,5.6,19553.43515,210,22,51,821,4.9,10801,10801
2022/8/10 18:45,6,20238.60364,211,21.3,52,821,5.4,16025,16025
2022/8/10 19:00,6.2,20923.77212,212,20.6,54,821,6.1,24228,24228
2022/8/10 19:15,6.4,21660.25697,212,20,55,821,5.8,23577,23577
2022/8/10 19:30,6.3,22446.15758,213,19.6,56,821,6.3,28325,28325
2022/8/10 19:45,6.3,23232.05818,214,19.2,57,821,6.6,30799,30799
2022/8/10 20:00,6.2,24017.95879,214,18.8,58,821,6.8,34774,34774
2022/8/10 20:15,6.2,24140.54788,214,18.5,59,821,7.3,39112,39112
2022/8/10 20:30,6.1,23597.92485,215,18.2,60,821,7.6,41497,41497
2022/8/10 20:45,6.1,23055.30182,216,18,61,821,7.5,42646,42646
2022/8/10 21:00,6,22512.67879,217,17.7,62,821,7.7,45069,45069
2022/8/10 21:15,5.9,21925.39152,217,17.4,63,821,7.6,43433,43433
2022/8/10 21:30,5.8,21294.3903,219,17.1,65,821,7.8,43119,43119
2022/8/10 21:45,5.6,20664.33939,220,16.8,66,821,7.5,42123,42123
2022/8/10 22:00,5.5,20033.33818,221,16.5,68,821,7.4,40820,40820
2022/8/10 22:15,5.3,19483.11273,223,16.2,69,821,7,34396,34396
2022/8/10 22:30,5.3,19013.66303,224,16,70,821,6.6,30353,30353
2022/8/10 22:45,5.2,18545.16364,226,15.8,71,820,6.5,29464,29464
2022/8/10 23:00,5.2,18075.71394,227,15.6,72,820,6.5,28444,28444
2022/8/10 23:15,5,17564.45091,229,15.4,72,820,6.8,33031,33031
2022/8/10 23:30,5,17012.32485,230,15.2,72,820,7,34359,34359
2022/8/10 23:45,4.9,16460.19879,232,15.1,73,820,6.7,31102,31102
2022/8/11 0:00,4.4,9842.857566,229,14.6,70,820,6.4,26424,26424
2022/8/11 0:15,4.1,9619.645224,229,14.5,70,820,6.1,24092,24092
2022/8/11 0:30,3.8,9874.584882,229,14.4,70,820,5.8,22801,22801
2022/8/11 0:45,3.6,9815.819771,228,14.4,69,819,5.6,22461,22461
2022/8/11 1:00,3.3,9607.253081,229,14.3,69,819,5.4,20864,20864
2022/8/11 1:15,3,9659.032118,229,14.2,69,819,5.5,20944,20944
2022/8/11 1:30,2.8,9705.550455,231,14.1,70,819,6.1,25646,25646
2022/8/11 1:45,2.5,9551.948924,233,13.9,70,819,6.4,31072,31072
2022/8/11 2:00,2.3,9508.91773,236,13.8,71,819,6.4,29238,29238
2022/8/11 2:15,2.2,9508.165129,240,13.6,72,819,6.4,28451,28451
2022/8/11 2:30,2.2,9775.063616,243,13.3,73,819,6.5,29903,29903
2022/8/11 2:45,2.2,9765.688082,249,13,74,819,6.4,27828,27828
2022/8/11 3:00,2.3,9614.628459,252,12.7,75,819,6.5,30534,30534
2022/8/11 3:15,2.4,9819.147684,255,12.5,75,819,6.2,26667,26667
2022/8/11 3:30,2.5,9762.393773,256,12.4,75,819,5.9,22622,22622
2022/8/11 3:45,2.7,9661.690185,255,12.3,75,819,5.7,20136,20136
2022/8/11 4:00,2.8,9861.409284,255,12.2,75,819,5.9,21246,21246
2022/8/11 4:15,3,9660.773522,256,12,75,819,6.2,25331,25331
2022/8/11 4:30,3.1,9742.538291,259,11.9,75,819,6.1,23592,23592
2022/8/11 4:45,3.1,9746.796425,261,11.8,74,819,6.6,29761,29761
2022/8/11 5:00,3.2,9779.882986,263,11.7,74,819,7.3,34028,34028
2022/8/11 5:15,3.2,9894.619354,263,11.7,74,819,6.6,30970,30970
2022/8/11 5:30,3.3,9882.831506,265,11.9,73,819,6.8,29663,29663
2022/8/11 5:45,3.3,9672.842047,265,12.2,72,818,6.4,25998,25998
2022/8/11 6:00,3.4,9813.369037,267,12.4,71,818,6.1,23844,23844
2022/8/11 6:15,3.5,9838.77215,268,12.9,70,818,5.9,22836,22836
2022/8/11 6:30,3.6,9797.929679,272,13.7,68,818,6.6,33472,33472
2022/8/11 6:45,3.7,9619.246437,275,14.5,67,819,5.5,20429,20429
2022/8/11 7:00,3.8,9878.359223,279,15.3,65,819,4.6,13747,13747
2022/8/11 7:15,4,9883.057894,279,16.1,63,819,4.9,13672,13672
2022/8/11 7:30,4.1,9648.25057,277,16.9,61,819,3.9,7788,7788
2022/8/11 7:45,4.2,9734.217402,274,17.7,60,819,4.2,7948,7948
2022/8/11 8:00,4.3,9851.553162,273,18.5,58,819,3.5,5046,5046
2022/8/11 8:15,4.3,9890.47074,273,19.2,56,819,3.7,5981,5981
2022/8/11 8:30,4.2,9646.309633,275,19.8,55,819,3.3,4905,4905
2022/8/11 8:45,4.1,9760.543709,280,20.4,54,819,2.7,1235,1235
2022/8/11 9:00,4,9756.811773,283,21,53,819,2.6,1208,1208
2022/8/11 9:15,3.9,9779.958297,288,21.5,52,819,2.3,574,574
2022/8/11 9:30,3.8,9597.383215,293,22,51,819,2.4,853,853
2022/8/11 9:45,3.8,9854.719782,300,22.4,51,819,2.3,1205,1205
2022/8/11 10:00,3.8,9510.187549,305,22.9,50,819,2.5,710,710
2022/8/11 10:15,3.8,9691.801132,311,23.3,49,819,2.5,294,294
2022/8/11 10:30,3.8,9605.542284,313,23.7,48,819,2.4,885,885
2022/8/11 10:45,3.7,9706.540822,316,24.1,47,820,2.4,1384,1384
2022/8/11 11:00,3.8,9658.616169,318,24.5,46,820,3.4,3663,3663
2022/8/11 11:15,3.8,9812.531309,321,24.8,44,820,4,6302,6302
2022/8/11 11:30,4,9895.338488,321,25,43,820,4.6,10885,10885
2022/8/11 11:45,4.1,9844.326108,323,25.2,42,820,6.1,22140,22140
2022/8/11 12:00,4.3,9677.904857,323,25.4,41,820,6,22153,22153
2022/8/11 12:15,4.4,9629.666995,324,25.5,40,820,5.7,19896,19896
2022/8/11 12:30,4.5,9753.287854,327,25.6,39,820,5.1,16874,16874
2022/8/11 12:45,4.6,9540.573032,328,25.6,38,820,4.4,11707,11707
2022/8/11 13:00,4.7,9670.328661,331,25.7,37,820,4.8,13049,13049
2022/8/11 13:15,4.7,9829.497143,332,25.7,37,820,5,14583,14583
2022/8/11 13:30,4.8,9713.785361,334,25.6,37,820,4.6,12234,12234
2022/8/11 13:45,4.9,9614.113553,334,25.6,37,820,4.8,12393,12393
2022/8/11 14:00,4.9,9873.446526,336,25.5,37,820,4.4,9689,9689
2022/8/11 14:15,4.9,9819.732266,336,25.4,37,820,4.2,8689,8689
2022/8/11 14:30,4.9,9877.197172,336,25.2,38,820,3.7,5401,5401
2022/8/11 14:45,4.9,9821.739676,337,25.1,38,820,3.3,4145,4145
2022/8/11 15:00,4.9,9859.674975,337,24.9,39,820,4,7347,7347
2022/8/11 15:15,4.9,9553.044421,337,24.7,39,820,4.5,10457,10457
2022/8/11 15:30,4.8,9857.615607,338,24.6,40,820,4.8,12316,12316
2022/8/11 15:45,4.7,9536.783804,339,24.4,41,820,4.6,11743,11743
2022/8/11 16:00,4.6,9534.707786,340,24.3,42,820,4.8,10870,10870
2022/8/11 16:15,4.5,9715.351431,342,24.1,42,820,4.9,11974,11974
2022/8/11 16:30,4.4,9546.124902,344,23.9,43,820,5.5,17594,17594
2022/8/11 16:45,4.3,9704.284492,345,23.6,43,820,4.1,7452,7452
2022/8/11 17:00,4.2,9804.046093,348,23.4,44,820,4.5,10646,10646
2022/8/11 17:15,4.1,9716.157571,352,23.1,45,820,4.7,10984,10984
2022/8/11 17:30,4,9590.414522,356,22.7,47,820,3.5,4558,4558
2022/8/11 17:45,4,9678.137686,0,22.4,49,821,2.8,1795,1795
2022/8/11 18:00,3.9,9594.70378,4,22,51,821,2.5,505,505
2022/8/11 18:15,3.9,9665.344792,9,21.5,53,821,2.3,154,154
2022/8/11 18:30,4,9897.189747,13,20.9,55,821,3.1,1433,1433
2022/8/11 18:45,4.1,9533.027882,16,20.2,58,822,3,2650,2650
2022/8/11 19:00,4.1,9673.579253,20,19.6,60,822,3.6,5346,5346
2022/8/11 19:15,4.1,9653.51575,23,19.1,62,822,3.8,5811,5811
2022/8/11 19:30,4,9896.067621,25,18.6,63,822,3.8,5423,5423
2022/8/11 19:45,3.8,9778.953416,29,18.1,64,822,4.3,7853,7853
2022/8/11 20:00,3.6,9727.03498,32,17.6,65,822,4.7,10608,10608
2022/8/11 20:15,3.5,9543.321819,35,17.2,65,822,4.9,13786,13786
2022/8/11 20:30,3.5,9526.50974,37,17.1,64,822,4.7,12025,12025
2022/8/11 20:45,3.5,9844.804387,40,16.9,64,823,4.4,10890,10890
2022/8/11 21:00,3.5,9785.902341,43,16.8,63,823,4.8,13170,13170
2022/8/11 21:15,3.5,9883.166393,47,16.5,63,823,4.1,8170,8170
2022/8/11 21:30,3.5,9574.831474,50,16.2,64,823,4,7080,7080
2022/8/11 21:45,3.5,9787.721486,53,15.9,64,823,3.7,6621,6621
2022/8/11 22:00,3.5,9612.429997,55,15.6,65,823,3.7,5648,5648
2022/8/11 22:15,3.4,9768.255715,58,15.3,65,823,3.8,6246,6246
2022/8/11 22:30,3.2,9740.440624,62,15.2,65,823,3.7,5652,5652
2022/8/11 22:45,3,9694.858319,66,15.1,64,823,3.3,3932,3932
2022/8/11 23:00,2.8,9806.619623,71,15,64,823,3.2,3353,3353
2022/8/11 23:15,2.6,9505.17659,74,14.8,64,823,2.9,2172,2172
2022/8/11 23:30,2.5,9777.196743,76,14.6,65,823,2.5,1056,1056
2022/8/11 23:45,2.3,9853.689431,77,14.4,65,824,2.4,749,749
2022/8/12 0:00,1.9,9882.570429,108,15.7,64,822,2.5,1123,1123
